date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:27	1886/1886	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202015%2013:54:51%20GMT	https://porndeals.com/media/deals/covers/dagfsj.jpg.80x60_q85_crop-smart.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/covers/dagfsj.jpg.80x60_q85_crop-smart.jpg	(from https://porndeals.com/puffy-network/)
21:42:27	2618/2618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20May%202015%2021:34:27%20GMT	https://porndeals.com/media/deals/covers/playboytv2.jpg.80x60_q85_crop-smart.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/covers/playboytv2.jpg.80x60_q85_crop-smart.jpg	(from https://porndeals.com/puffy-network/)
21:42:27	173338/173338	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:26%20GMT	https://porndeals.com/fetish-network/strap-on-squad/	H:/PornDeals/PornDeals/porndeals.com/fetish-network/strap-on-squad/index.html	(from https://porndeals.com/fetish-network/)
21:42:27	173383/173383	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:26%20GMT	https://porndeals.com/fetish-network/taboo-18/	H:/PornDeals/PornDeals/porndeals.com/fetish-network/taboo-18/index.html	(from https://porndeals.com/fetish-network/)
21:42:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:26%20GMT	https://porndeals.com/puffy-network/GET	H:/PornDeals/PornDeals/porndeals.com/puffy-network/GET	(from https://porndeals.com/puffy-network/)
21:42:28	173451/173451	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:26%20GMT	https://porndeals.com/fetish-network/taboo-sex-diary/	H:/PornDeals/PornDeals/porndeals.com/fetish-network/taboo-sex-diary/index.html	(from https://porndeals.com/fetish-network/)
21:42:28	173446/173446	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:26%20GMT	https://porndeals.com/fetish-network/taboo-tug-jobs/	H:/PornDeals/PornDeals/porndeals.com/fetish-network/taboo-tug-jobs/index.html	(from https://porndeals.com/fetish-network/)
21:42:28	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:27%20GMT	https://porndeals.com/puffy-network/jwplayer.js	H:/PornDeals/PornDeals/porndeals.com/puffy-network/jwplayer.js	(from https://porndeals.com/puffy-network/)
21:42:28	173423/173423	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:27%20GMT	https://porndeals.com/fetish-network/teen-creeper/	H:/PornDeals/PornDeals/porndeals.com/fetish-network/teen-creeper/index.html	(from https://porndeals.com/fetish-network/)
21:42:28	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:27%20GMT	https://porndeals.com/puffy-network/vast.js	H:/PornDeals/PornDeals/porndeals.com/puffy-network/vast.js	(from https://porndeals.com/puffy-network/)
21:42:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:28%20GMT	http://porndeals.com/fetish-network/GET/	H:/PornDeals/PornDeals/porndeals.com/fetish-network/GET/index.html	(from https://porndeals.com/fetish-network/)
21:42:30	24972/24972	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2018%20Jul%202017%2001:42:28%20GMT	https://porndeals.com/wtf-pass/%e2%80%9dhttps://plus.google.com/+Porndeals%e2%80%9d	H:/PornDeals/PornDeals/porndeals.com/wtf-pass/%e2%80%9dhttps_/plus.google.com/+Porndeals%e2%80%9d	(from https://porndeals.com/wtf-pass/)
21:42:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:29%20GMT	http://porndeals.com/hentai-pros/GET/	H:/PornDeals/PornDeals/porndeals.com/hentai-pros/GET/index.html	(from https://porndeals.com/hentai-pros/)
21:42:32	173467/173467	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:27%20GMT	https://porndeals.com/fetish-network/teens-in-the-woods/	H:/PornDeals/PornDeals/porndeals.com/fetish-network/teens-in-the-woods/index.html	(from https://porndeals.com/fetish-network/)
21:42:32	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:28%20GMT	https://porndeals.com/hentai-pros/out/	H:/PornDeals/PornDeals/porndeals.com/hentai-pros/out/index.html	(from https://porndeals.com/hentai-pros/)
21:42:32	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:30%20GMT	https://porndeals.com/hentai-pros/out/?subscription=yearly	H:/PornDeals/PornDeals/porndeals.com/hentai-pros/out/index3ddf.html	(from https://porndeals.com/hentai-pros/)
21:42:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:31%20GMT	http://porndeals.com/adult-com/GET/	H:/PornDeals/PornDeals/porndeals.com/adult-com/GET/index.html	(from https://porndeals.com/adult-com/)
21:42:33	42775/42775	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2016:03:00%20GMT	https://porndeals.com/media/deals/slides/2_DLqJgeU.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/2_DLqJgeU.png.200x150_q85_crop-smart.png	(from https://porndeals.com/wtf-pass/)
21:42:33	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:31%20GMT	https://porndeals.com/adult-com/out/	H:/PornDeals/PornDeals/porndeals.com/adult-com/out/index.html	(from https://porndeals.com/adult-com/)
21:42:33	45414/45414	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2014:38:43%20GMT	https://porndeals.com/media/deals/slides/1_uPECL5W.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/1_uPECL5W.png.200x150_q85_crop-smart.png	(from https://porndeals.com/wtf-pass/)
21:42:33	63564/63564	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2016:03:01%20GMT	https://porndeals.com/media/deals/slides/3_oFPwFfa.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/3_oFPwFfa.png.200x150_q85_crop-smart.png	(from https://porndeals.com/wtf-pass/)
21:42:33	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:32%20GMT	https://porndeals.com/twistys-network/out/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/out/index.html	(from https://porndeals.com/twistys-network/)
21:42:33	46432/46432	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2014:38:44%20GMT	https://porndeals.com/media/deals/slides/4_C2lZSvq.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/4_C2lZSvq.png.200x150_q85_crop-smart.png	(from https://porndeals.com/wtf-pass/)
21:42:33	102527/102527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202013%2009:09:10%20GMT	https://porndeals.com/media/deals/members-area/MA1_12.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/members-area/MA1_12.jpg	(from https://porndeals.com/wtf-pass/)
21:42:34	17503/17503	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202014%2018:33:42%20GMT	https://porndeals.com/media/deals/members-area/MA1_12.jpg.300x200_q85_crop-smart.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/members-area/MA1_12.jpg.300x200_q85_crop-smart.jpg	(from https://porndeals.com/wtf-pass/)
21:42:34	114300/114300	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202013%2009:09:28%20GMT	https://porndeals.com/media/deals/members-area/MA2_10.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/members-area/MA2_10.jpg	(from https://porndeals.com/wtf-pass/)
21:42:34	18808/18808	---M--	200	added ('OK')	image/jpeg	etag:%2283c1f-4978-50332fda12d80%22	https://porndeals.com/media/deals/members-area/MA2_10.jpg.300x200_q85_crop-smart.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/members-area/MA2_10.jpg.300x200_q85_crop-smart.jpg	(from https://porndeals.com/wtf-pass/)
21:42:34	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:33%20GMT	https://porndeals.com/twistys-network/out/?subscription=yearly	H:/PornDeals/PornDeals/porndeals.com/twistys-network/out/index3ddf.html	(from https://porndeals.com/twistys-network/)
21:42:34	165169/165169	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202013%2009:09:54%20GMT	https://porndeals.com/media/deals/members-area/MA3_12.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/members-area/MA3_12.jpg	(from https://porndeals.com/wtf-pass/)
21:42:34	23106/23106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202014%2018:33:42%20GMT	https://porndeals.com/media/deals/members-area/MA3_12.jpg.300x200_q85_crop-smart.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/members-area/MA3_12.jpg.300x200_q85_crop-smart.jpg	(from https://porndeals.com/wtf-pass/)
21:42:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:34%20GMT	https://porndeals.com/wtf-pass/GET	H:/PornDeals/PornDeals/porndeals.com/wtf-pass/GET	(from https://porndeals.com/wtf-pass/)
21:42:35	175122/175122	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:33%20GMT	https://porndeals.com/twistys-network/twistys-hard/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/twistys-hard/index.html	(from https://porndeals.com/twistys-network/)
21:42:35	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:34%20GMT	https://porndeals.com/wtf-pass/jwplayer.js	H:/PornDeals/PornDeals/porndeals.com/wtf-pass/jwplayer.js	(from https://porndeals.com/wtf-pass/)
21:42:35	174695/174695	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:34%20GMT	https://porndeals.com/twistys-network/when-girls-play/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/when-girls-play/index.html	(from https://porndeals.com/twistys-network/)
21:42:36	174238/174238	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:34%20GMT	https://porndeals.com/twistys-network/busty-ones/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/busty-ones/index.html	(from https://porndeals.com/twistys-network/)
21:42:36	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:34%20GMT	https://porndeals.com/wtf-pass/vast.js	H:/PornDeals/PornDeals/porndeals.com/wtf-pass/vast.js	(from https://porndeals.com/wtf-pass/)
21:42:36	174171/174171	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:34%20GMT	https://porndeals.com/twistys-network/euro-foxes/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/euro-foxes/index.html	(from https://porndeals.com/twistys-network/)
21:42:36	174599/174599	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:35%20GMT	https://porndeals.com/twistys-network/anette-dawn/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/anette-dawn/index.html	(from https://porndeals.com/twistys-network/)
21:42:36	25342/25342	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2018%20Jul%202017%2001:42:35%20GMT	https://porndeals.com/metart/%e2%80%9dhttps://plus.google.com/+Porndeals%e2%80%9d	H:/PornDeals/PornDeals/porndeals.com/metart/%e2%80%9dhttps_/plus.google.com/+Porndeals%e2%80%9d.20f.delayed	(from https://porndeals.com/metart/)
21:42:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:35%20GMT	http://porndeals.com/twistys-network/GET/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/GET/index.html	(from https://porndeals.com/twistys-network/)
21:42:38	174257/174257	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:35%20GMT	https://porndeals.com/twistys-network/mom-knows-best/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/mom-knows-best/index.html	(from https://porndeals.com/twistys-network/)
21:42:38	174235/174235	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:35%20GMT	https://porndeals.com/twistys-network/blue-fantasies/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/blue-fantasies/index.html	(from https://porndeals.com/twistys-network/)
21:42:38	174681/174681	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:35%20GMT	https://porndeals.com/twistys-network/nicole-graves/	H:/PornDeals/PornDeals/porndeals.com/twistys-network/nicole-graves/index.html	(from https://porndeals.com/twistys-network/)
21:42:38	27403/27403	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Mar%202016%2021:08:30%20GMT	https://porndeals.com/media/deals/covers/metart2.jpg.528x300_q85_crop-smart.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/covers/metart2.jpg.528x300_q85_crop-smart.jpg	(from https://porndeals.com/metart/)
21:42:38	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:37%20GMT	https://porndeals.com/my-xxx-pass/out/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/out/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:38	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:37%20GMT	https://porndeals.com/my-xxx-pass/out/?subscription=yearly	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/out/index3ddf.html	(from https://porndeals.com/my-xxx-pass/)
21:42:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:37%20GMT	https://porndeals.com/metart/GET	H:/PornDeals/PornDeals/porndeals.com/metart/GET.211.delayed	(from https://porndeals.com/metart/)
21:42:38	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:37%20GMT	https://porndeals.com/metart/jwplayer.js	H:/PornDeals/PornDeals/porndeals.com/metart/jwplayer.js	(from https://porndeals.com/metart/)
21:42:39	174392/174392	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:37%20GMT	https://porndeals.com/my-xxx-pass/1000-facials/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/1000-facials/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:39	174394/174394	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:37%20GMT	https://porndeals.com/my-xxx-pass/immoral-live/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/immoral-live/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:39	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:38%20GMT	https://porndeals.com/metart/vast.js	H:/PornDeals/PornDeals/porndeals.com/metart/vast.js	(from https://porndeals.com/metart/)
21:42:39	174387/174387	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:38%20GMT	https://porndeals.com/my-xxx-pass/mommy-blows-best/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/mommy-blows-best/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:40	174437/174437	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:38%20GMT	https://porndeals.com/my-xxx-pass/only-teen-blowjobs/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/only-teen-blowjobs/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:40	24977/24977	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2018%20Jul%202017%2001:42:39%20GMT	https://porndeals.com/videosz/%e2%80%9dhttps://plus.google.com/+Porndeals%e2%80%9d	H:/PornDeals/PornDeals/porndeals.com/videosz/%e2%80%9dhttps_/plus.google.com/+Porndeals%e2%80%9d	(from https://porndeals.com/videosz/)
21:42:40	174294/174294	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:38%20GMT	https://porndeals.com/my-xxx-pass/sunlust-xxx/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/sunlust-xxx/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:40	53238/53238	---M--	200	added ('OK')	image/png	date:Thu,%2021%20May%202015%2017:16:30%20GMT	https://porndeals.com/media/deals/slides/1_zF1pJTb.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/1_zF1pJTb.png.200x150_q85_crop-smart.png	(from https://porndeals.com/videosz/)
21:42:40	173949/173949	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:39%20GMT	https://porndeals.com/my-xxx-pass/manuel-ferrara/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/manuel-ferrara/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:40	49939/49939	---M--	200	added ('OK')	image/png	date:Thu,%2021%20May%202015%2017:16:31%20GMT	https://porndeals.com/media/deals/slides/222.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/222.png.200x150_q85_crop-smart.png	(from https://porndeals.com/videosz/)
21:42:41	57228/57228	---M--	200	added ('OK')	image/png	etag:%2282f89-fdfb-5169ab4772c7e%22	https://porndeals.com/media/deals/slides/3_DuioCoU.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/3_DuioCoU.png.200x150_q85_crop-smart.png	(from https://porndeals.com/videosz/)
21:42:41	173973/173973	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:39%20GMT	https://porndeals.com/my-xxx-pass/squirting-orgies/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/squirting-orgies/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:41	174136/174136	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:39%20GMT	https://porndeals.com/my-xxx-pass/cock-sucking-challenge/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/cock-sucking-challenge/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:41	174439/174439	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:40%20GMT	https://porndeals.com/my-xxx-pass/throated/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/throated/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:41	50211/50211	---M--	200	added ('OK')	image/png	date:Thu,%2021%20May%202015%2017:16:32%20GMT	https://porndeals.com/media/deals/slides/4_pgnD7DB.png.200x150_q85_crop-smart.png	H:/PornDeals/PornDeals/porndeals.com/media/deals/slides/4_pgnD7DB.png.200x150_q85_crop-smart.png	(from https://porndeals.com/videosz/)
21:42:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:40%20GMT	http://porndeals.com/my-xxx-pass/GET/	H:/PornDeals/PornDeals/porndeals.com/my-xxx-pass/GET/index.html	(from https://porndeals.com/my-xxx-pass/)
21:42:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:41%20GMT	http://porndeals.com/wicked/GET/	H:/PornDeals/PornDeals/porndeals.com/wicked/GET/index.html	(from https://porndeals.com/wicked/)
21:42:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:42%20GMT	https://porndeals.com/videosz/GET	H:/PornDeals/PornDeals/porndeals.com/videosz/GET	(from https://porndeals.com/videosz/)
21:42:46	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:42%20GMT	https://porndeals.com/wicked/out/	H:/PornDeals/PornDeals/porndeals.com/wicked/out/index.html	(from https://porndeals.com/wicked/)
21:42:46	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:42%20GMT	https://porndeals.com/wicked/out/?subscription=yearly	H:/PornDeals/PornDeals/porndeals.com/wicked/out/index3ddf.html	(from https://porndeals.com/wicked/)
21:42:46	174144/174144	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:42%20GMT	https://porndeals.com/fakehub/fake-taxi/	H:/PornDeals/PornDeals/porndeals.com/fakehub/fake-taxi/index.html	(from https://porndeals.com/fakehub/)
21:42:46	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:42%20GMT	https://porndeals.com/fakehub/out/	H:/PornDeals/PornDeals/porndeals.com/fakehub/out/index.html	(from https://porndeals.com/fakehub/)
21:42:46	174145/174145	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:44%20GMT	https://porndeals.com/fakehub/public-agent/	H:/PornDeals/PornDeals/porndeals.com/fakehub/public-agent/index.html	(from https://porndeals.com/fakehub/)
21:42:46	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:45%20GMT	https://porndeals.com/videosz/jwplayer.js	H:/PornDeals/PornDeals/porndeals.com/videosz/jwplayer.js	(from https://porndeals.com/videosz/)
21:42:46	174064/174064	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:45%20GMT	https://porndeals.com/fakehub/female-agent/	H:/PornDeals/PornDeals/porndeals.com/fakehub/female-agent/index.html	(from https://porndeals.com/fakehub/)
21:42:47	174850/174850	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:45%20GMT	https://porndeals.com/fakehub/fake-agent/	H:/PornDeals/PornDeals/porndeals.com/fakehub/fake-agent/index.html	(from https://porndeals.com/fakehub/)
21:42:47	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:46%20GMT	https://porndeals.com/videosz/vast.js	H:/PornDeals/PornDeals/porndeals.com/videosz/vast.js	(from https://porndeals.com/videosz/)
21:42:47	174048/174048	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:45%20GMT	https://porndeals.com/fakehub/fake-hospital/	H:/PornDeals/PornDeals/porndeals.com/fakehub/fake-hospital/index.html	(from https://porndeals.com/fakehub/)
21:42:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:46%20GMT	http://porndeals.com/fakehub/GET/	H:/PornDeals/PornDeals/porndeals.com/fakehub/GET/index.html	(from https://porndeals.com/fakehub/)
21:42:48	173788/173788	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:46%20GMT	https://porndeals.com/fakehub/fake-cop/	H:/PornDeals/PornDeals/porndeals.com/fakehub/fake-cop/index.html	(from https://porndeals.com/fakehub/)
21:42:48	24862/24862	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2018%20Jul%202017%2001:42:46%20GMT	https://porndeals.com/teens-love-black-cocks/%e2%80%9dhttps://plus.google.com/+Porndeals%e2%80%9d	H:/PornDeals/PornDeals/porndeals.com/teens-love-black-cocks/%e2%80%9dhttps_/plus.google.com/+Porndeals%e2%80%9d	(from https://porndeals.com/teens-love-black-cocks/)
21:42:49	174156/174156	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:46%20GMT	https://porndeals.com/fakehub/fake-agent-uk/	H:/PornDeals/PornDeals/porndeals.com/fakehub/fake-agent-uk/index.html	(from https://porndeals.com/fakehub/)
21:42:49	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:47%20GMT	https://porndeals.com/sexyhub/out/	H:/PornDeals/PornDeals/porndeals.com/sexyhub/out/index.html	(from https://porndeals.com/sexyhub/)
21:42:49	34781/34781	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jul%202015%2018:19:12%20GMT	https://porndeals.com/media/deals/covers/Teens_love_black_cocks_-_cover.jpg.528x300_q85_crop-smart.jpg	H:/PornDeals/PornDeals/porndeals.com/media/deals/covers/Teens_love_black_cocks_-_cover.jpg.528x300_q85_crop-smart.jpg	(from https://porndeals.com/teens-love-black-cocks/)
21:42:49	174274/174274	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:47%20GMT	https://porndeals.com/sexyhub/massage-rooms/	H:/PornDeals/PornDeals/porndeals.com/sexyhub/massage-rooms/index.html	(from https://porndeals.com/sexyhub/)
21:42:49	174178/174178	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:48%20GMT	https://porndeals.com/sexyhub/dane-jones/	H:/PornDeals/PornDeals/porndeals.com/sexyhub/dane-jones/index.html	(from https://porndeals.com/sexyhub/)
21:42:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:48%20GMT	https://porndeals.com/teens-love-black-cocks/GET	H:/PornDeals/PornDeals/porndeals.com/teens-love-black-cocks/GET	(from https://porndeals.com/teens-love-black-cocks/)
21:42:50	174196/174196	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:48%20GMT	https://porndeals.com/sexyhub/lesbea/	H:/PornDeals/PornDeals/porndeals.com/sexyhub/lesbea/index.html	(from https://porndeals.com/sexyhub/)
21:42:50	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:49%20GMT	https://porndeals.com/teens-love-black-cocks/jwplayer.js	H:/PornDeals/PornDeals/porndeals.com/teens-love-black-cocks/jwplayer.js	(from https://porndeals.com/teens-love-black-cocks/)
21:42:50	174065/174065	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:49%20GMT	https://porndeals.com/sexyhub/mom/	H:/PornDeals/PornDeals/porndeals.com/sexyhub/mom/index.html	(from https://porndeals.com/sexyhub/)
21:42:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202017%2001:42:49%20GMT	http://porndeals.com/sexyhub/GET/	H:/PornDeals/PornDeals/porndeals.com/sexyhub/GET/index.html	(from https://porndeals.com/sexyhub/)
21:42:51	174272/174272	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:49%20GMT	https://porndeals.com/sexyhub/girlfriends/	H:/PornDeals/PornDeals/porndeals.com/sexyhub/girlfriends/index.html	(from https://porndeals.com/sexyhub/)
21:42:51	152920/152920	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202017%2001:42:49%20GMT	https://porndeals.com/teens-love-black-cocks/vast.js	H:/PornDeals/PornDeals/porndeals.com/teens-love-black-cocks/vast.js	(from https://porndeals.com/teens-love-black-cocks/)
21:43:01	174393/174393	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202017%2001:42:50%20GMT	https://porndeals.com/ddf-network/1-by-day/	H:/PornDeals/PornDeals/porndeals.com/ddf-network/1-by-day/index.html	(from https://porndeals.com/ddf-network/)
